User ID,Subscription Type,,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,,
278,Standard,,14,27-09-2022,26-06-2023,Mexico,34,Female,Laptop,1 Month,,292,,,,
279,Standard,,15,12-11-2022,24-06-2023,Spain,50,Female,Laptop,1 Month,,294,,,,
280,Basic,,12,13-11-2022,27-06-2023,Italy,34,Female,Laptop,1 Month,,292,,,,
281,Premium,,12,02-11-2022,28-06-2023,United States,33,Female,Smart TV,1 Month,,293,,,,
282,Basic,,11,30-10-2022,25-06-2023,Canada,33,Male,Smart TV,1 Month,,293,,,,
283,Standard,,15,30-06-2022,26-06-2023,United Kingdom,46,Male,Smartphone,1 Month,,298,,,,
284,Premium,,14,04-08-2022,28-06-2023,Australia,39,Female,Smartphone,1 Month,,298,,,,
285,Basic,,10,01-09-2022,27-06-2023,Germany,42,Female,Laptop,1 Month,,295,,,,
286,Premium,,14,14-10-2022,27-06-2023,France,50,Female,Laptop,1 Month,,300,,,,
287,Basic,,10,16-10-2022,26-06-2023,Brazil,43,Male,Smartphone,1 Month,,297,,,,
288,Standard,,14,20-10-2022,28-06-2023,Mexico,51,Male,Smart TV,1 Month,,302,,,,
289,Standard,,15,20-11-2022,25-06-2023,Spain,34,Female,Smart TV,1 Month,,304,,,,
290,Basic,,12,25-11-2022,30-06-2023,Italy,48,Male,Smartphone,1 Month,,302,,,,
291,Premium,,13,04-12-2022,27-06-2023,United States,29,Female,Tablet,1 Month,,304,,,,
292,Basic,,11,12-12-2022,27-06-2023,Canada,43,Female,Laptop,1 Month,,303,,,,
293,Standard,,14,09-12-2022,25-06-2023,United Kingdom,39,Female,Laptop,1 Month,,307,,,,
294,Premium,,10,15-10-2022,29-06-2023,Australia,50,Male,Laptop,1 Month,,304,,,,
295,Basic,,14,03-10-2022,27-06-2023,Germany,45,Male,Laptop,1 Month,,309,,,,
296,Basic,,12,01-10-2022,27-06-2023,France,48,Female,Tablet,1 Month,,308,,,,
297,Basic,,13,02-11-2022,24-06-2023,Brazil,40,Male,Smartphone,1 Month,,310,,,,
298,Standard,,14,03-11-2022,27-06-2023,Mexico,41,Male,Tablet,1 Month,,312,,,,
299,Premium,,10,30-10-2022,27-06-2023,Spain,27,Male,Smartphone,1 Month,,309,,,,
300,Basic,,11,30-10-2022,28-06-2023,Italy,36,Male,Laptop,1 Month,,311,,,,
301,Basic,,10,27-09-2022,24-06-2023,United States,36,Female,Laptop,1 Month,,311,,,,
302,Premium,,11,14-09-2022,27-06-2023,Canada,44,Male,Tablet,1 Month,,313,,,,
303,Standard,,12,11-06-2022,26-06-2023,United Kingdom,45,Male,Tablet,1 Month,,315,,,,
304,Standard,,12,11-06-2022,29-06-2023,Australia,33,Female,Smartphone,1 Month,,316,,,,
305,Basic,,13,24-05-2022,26-06-2023,Germany,47,Male,Smart TV,1 Month,,318,,,,
306,Premium,,13,06-07-2022,27-06-2023,France,45,Male,Tablet,1 Month,,319,,,,
307,Standard,,11,08-07-2022,28-06-2023,Brazil,29,Female,Smart TV,1 Month,,318,,,,
308,Basic,,13,27-10-2022,27-06-2023,Mexico,31,Male,Smart TV,1 Month,,321,,,,
309,Standard,,11,09-08-2022,28-06-2023,Spain,31,Male,Smartphone,1 Month,,320,,,,
310,Premium,,15,14-06-2022,26-06-2023,Italy,49,Female,Smartphone,1 Month,,325,,,,
311,Basic,,15,07-06-2022,27-06-2023,United States,29,Female,Smartphone,1 Month,,326,,,,
312,Premium,,12,27-05-2022,26-06-2023,Canada,50,Male,Laptop,1 Month,,324,,,,
313,Standard,,13,27-05-2022,27-06-2023,United Kingdom,36,Female,Laptop,1 Month,,326,,,,
314,Basic,,10,21-04-2022,26-06-2023,Australia,28,Male,Laptop,1 Month,,324,,,,
315,Standard,,15,28-04-2022,27-06-2023,Germany,47,Female,Smart TV,1 Month,,330,,,,
316,Premium,,12,27-05-2022,25-06-2023,France,50,Female,Laptop,1 Month,,328,,,,
317,Basic,,15,25-08-2022,28-06-2023,Brazil,44,Female,Tablet,1 Month,,332,,,,
318,Standard,,10,02-09-2022,27-06-2023,Mexico,39,Female,Laptop,1 Month,,328,,,,
319,Premium,,14,22-08-2022,26-06-2023,Spain,32,Female,Smartphone,1 Month,,333,,,,
320,Basic,,15,02-08-2022,27-06-2023,Italy,30,Female,Laptop,1 Month,,335,,,,
321,Premium,,12,22-06-2022,27-06-2023,United States,33,Female,Smartphone,1 Month,,333,,,,
322,Basic,,15,04-06-2022,27-06-2023,Canada,44,Male,Smartphone,1 Month,,337,,,,
323,Standard,,14,31-05-2022,26-06-2023,United Kingdom,40,Male,Smartphone,1 Month,,337,,,,
324,Standard,,15,22-05-2022,27-06-2023,Australia,32,Male,Tablet,1 Month,,339,,,,
325,Basic,,13,29-05-2022,27-06-2023,Germany,32,Male,Tablet,1 Month,,338,,,,
326,Premium,,11,11-06-2022,27-06-2023,France,30,Male,Smartphone,1 Month,,337,,,,
327,Basic,,12,06-07-2022,26-06-2023,Brazil,32,Female,Smartphone,1 Month,,339,,,,
328,Standard,,12,26-07-2022,27-06-2023,Mexico,45,Female,Tablet,1 Month,,340,,,,
329,Premium,,11,22-07-2022,25-06-2023,Spain,35,Female,Smart TV,1 Month,,340,,,,
330,Basic,,10,06-07-2022,26-06-2023,Italy,40,Female,Smart TV,1 Month,,340,,,,
331,Premium,,14,08-07-2022,26-06-2023,United States,29,Female,Tablet,1 Month,,345,,,,
332,Basic,,14,22-07-2022,26-06-2023,Canada,31,Male,Tablet,1 Month,,346,,,,
333,Standard,,15,24-07-2022,27-06-2023,United Kingdom,43,Female,Smart TV,1 Month,,348,,,,
334,Standard,,11,28-07-2022,28-06-2023,Australia,34,Male,Smart TV,1 Month,,345,,,,
335,Basic,,10,11-08-2022,25-06-2023,Germany,47,Female,Tablet,1 Month,,345,,,,
336,Premium,,12,02-09-2022,26-06-2023,France,35,Male,Laptop,1 Month,,348,,,,
337,Basic,,13,11-10-2022,27-06-2023,Brazil,36,Male,Laptop,1 Month,,350,,,,
338,Standard,,12,15-10-2022,27-06-2023,Mexico,33,Male,Tablet,1 Month,,350,,,,
339,Premium,,13,05-10-2022,25-06-2023,Spain,30,Female,Laptop,1 Month,,352,,,,
340,Basic,,14,13-09-2022,25-06-2023,Italy,44,Female,Smartphone,1 Month,,354,,,,
341,Premium,,13,24-08-2022,26-06-2023,United States,44,Female,Laptop,1 Month,,354,,,,
342,Basic,,11,09-08-2022,26-06-2023,Canada,41,Female,Laptop,1 Month,,353,,,,
343,Standard,,13,06-08-2022,25-06-2023,United Kingdom,46,Male,Smart TV,1 Month,,356,,,,
344,Standard,,13,07-08-2022,26-06-2023,Australia,42,Female,Smartphone,1 Month,,357,,,,
345,Basic,,10,08-08-2022,25-06-2023,Germany,48,Female,Smart TV,1 Month,,355,,,,
346,Premium,,15,31-08-2022,26-06-2023,France,37,Male,Tablet,1 Month,,361,,,,
347,Basic,,14,21-09-2022,28-06-2023,Brazil,29,Male,Smartphone,1 Month,,361,,,,
348,Standard,,14,05-10-2022,26-06-2023,Mexico,30,Male,Smart TV,1 Month,,362,,,,
349,Premium,,14,02-11-2022,26-06-2023,Spain,28,Male,Smartphone,1 Month,,363,,,,
350,Basic,,10,02-11-2022,28-06-2023,Italy,44,Female,Smartphone,1 Month,,360,,,,
351,Premium,,11,02-11-2022,28-06-2023,United States,34,Female,Smart TV,1 Month,,362,,,,
352,Basic,,10,20-09-2022,26-06-2023,Canada,38,Male,Laptop,1 Month,,362,,,,
353,Standard,,14,10-08-2022,26-06-2023,United Kingdom,34,Female,Smartphone,1 Month,,367,,,,
354,Standard,,10,16-08-2022,28-06-2023,Australia,40,Female,Laptop,1 Month,,364,,,,
355,Basic,,15,12-10-2022,27-06-2023,Germany,32,Female,Tablet,1 Month,,370,,,,
356,Premium,,11,14-10-2022,30-06-2023,France,38,Male,Smart TV,1 Month,,367,,,,
357,Basic,,15,18-10-2022,26-06-2023,Brazil,39,Male,Smartphone,1 Month,,372,,,,
358,Standard,,12,11-11-2022,28-06-2023,Mexico,34,Female,Smart TV,1 Month,,370,,,,
359,Premium,,11,20-11-2022,26-06-2023,Spain,41,Male,Smartphone,1 Month,,370,,,,
360,Basic,,15,21-11-2022,30-06-2023,Italy,43,Female,Tablet,1 Month,,375,,,,
361,Premium,,12,25-11-2022,28-06-2023,United States,36,Female,Laptop,1 Month,,373,,,,
362,Basic,,11,08-12-2022,27-06-2023,Canada,31,Male,Laptop,1 Month,,373,,,,
363,Standard,,12,01-11-2022,25-06-2023,United Kingdom,47,Female,Smart TV,1 Month,,375,,,,
364,Standard,,14,12-10-2022,29-06-2023,Australia,48,Male,Smart TV,1 Month,,378,,,,
365,Basic,,11,13-10-2022,27-06-2023,Germany,36,Male,Laptop,1 Month,,376,,,,
366,Premium,,12,17-10-2022,29-06-2023,France,41,Male,Smart TV,1 Month,,378,,,,
367,Basic,,13,23-10-2022,25-06-2023,Brazil,32,Male,Laptop,1 Month,,380,,,,
368,Standard,,13,24-10-2022,28-06-2023,Mexico,28,Male,Smartphone,1 Month,,381,,,,
369,Premium,,12,25-10-2022,27-06-2023,Spain,46,Female,Smartphone,1 Month,,381,,,,
370,Basic,,11,22-10-2022,29-06-2023,Italy,46,Female,Smartphone,1 Month,,381,,,,
371,Basic,,11,30-09-2022,25-06-2023,United States,47,Male,Tablet,1 Month,,382,,,,
372,Basic,,11,06-09-2022,27-06-2023,Canada,31,Female,Tablet,1 Month,,383,,,,
373,Standard,,10,18-06-2022,26-06-2023,United Kingdom,44,Female,Tablet,1 Month,,383,,,,
374,Premium,,10,12-06-2022,28-06-2023,Australia,39,Female,Laptop,1 Month,,384,,,,
375,Basic,,14,17-06-2022,28-06-2023,Germany,44,Female,Laptop,1 Month,,389,,,,
376,Basic,,12,20-06-2022,27-06-2023,France,39,Female,Smartphone,1 Month,,388,,,,
377,Premium,,12,27-08-2022,28-06-2023,Brazil,37,Male,Laptop,1 Month,,389,,,,
378,Standard,,14,13-08-2022,27-06-2023,Mexico,47,Female,Laptop,1 Month,,392,,,,
379,Standard,,10,12-08-2022,28-06-2023,Spain,46,Female,Smart TV,1 Month,,389,,,,
380,Basic,,15,05-08-2022,27-06-2023,Italy,27,Female,Smart TV,1 Month,,395,,,,
381,Premium,,10,14-07-2022,27-06-2023,United States,43,Female,Laptop,1 Month,,391,,,,
382,Standard,,10,07-06-2022,26-06-2023,Canada,51,Male,Smart TV,1 Month,,392,,,,
383,Basic,,10,01-06-2022,27-06-2023,United Kingdom,49,Male,Smart TV,1 Month,,393,,,,
384,Standard,,10,19-05-2022,28-06-2023,Australia,35,Female,Smartphone,1 Month,,394,,,,
385,Premium,,15,22-05-2022,27-06-2023,Germany,44,Male,Smartphone,1 Month,,400,,,,
386,Basic,,14,11-07-2022,26-06-2023,France,48,Male,Tablet,1 Month,,400,,,,
387,Premium,,11,19-07-2022,28-06-2023,Brazil,39,Female,Tablet,1 Month,,398,,,,
388,Standard,,12,21-07-2022,28-06-2023,Mexico,38,Male,Laptop,1 Month,,400,,,,
389,Basic,,14,02-08-2022,26-06-2023,Spain,45,Male,Smart TV,1 Month,,403,,,,
390,Standard,,13,03-07-2022,28-06-2023,Italy,43,Female,Laptop,1 Month,,403,,,,
391,Premium,,13,23-06-2022,27-06-2023,United States,42,Male,Laptop,1 Month,,404,,,,
392,Basic,,15,03-06-2022,28-06-2023,Canada,28,Male,Smart TV,1 Month,,407,,,,
393,Standard,,10,03-06-2022,26-06-2023,United Kingdom,40,Male,Tablet,1 Month,,403,,,,
394,Premium,,14,30-05-2022,27-06-2023,Australia,41,Female,Tablet,1 Month,,408,,,,
395,Basic,,12,05-06-2022,26-06-2023,Germany,45,Female,Laptop,1 Month,,407,,,,
396,Premium,,14,10-06-2022,27-06-2023,France,30,Female,Smartphone,1 Month,,410,,,,
397,Basic,,11,14-07-2022,26-06-2023,Brazil,31,Female,Smartphone,1 Month,,408,,,,
398,Standard,,13,15-07-2022,27-06-2023,Mexico,51,Female,Tablet,1 Month,,411,,,,
399,Standard,,12,14-07-2022,25-06-2023,Spain,44,Female,Smartphone,1 Month,,411,,,,
400,Basic,,14,13-07-2022,27-06-2023,Italy,49,Male,Laptop,1 Month,,414,,,,
401,Premium,,12,17-07-2022,26-06-2023,United States,47,Female,Laptop,1 Month,,413,,,,
402,Basic,,14,21-07-2022,26-06-2023,Canada,42,Male,Smartphone,1 Month,,416,,,,
403,Standard,,13,23-07-2022,28-06-2023,United Kingdom,28,Male,Smartphone,1 Month,,416,,,,
404,Premium,,13,01-08-2022,28-06-2023,Australia,28,Male,Smartphone,1 Month,,417,,,,
405,Basic,,13,06-08-2022,26-06-2023,Germany,49,Female,Tablet,1 Month,,418,,,,
406,Premium,,12,19-08-2022,26-06-2023,France,32,Female,Smartphone,1 Month,,418,,,,
407,Basic,,12,26-08-2022,27-06-2023,Brazil,37,Female,Tablet,1 Month,,419,,,,
408,Standard,,13,27-09-2022,27-06-2023,Mexico,37,Female,Tablet,1 Month,,421,,,,
409,Standard,,14,15-09-2022,25-06-2023,Spain,37,Male,Smartphone,1 Month,,423,,,,
410,Basic,,15,02-09-2022,25-06-2023,Italy,37,Male,Smart TV,1 Month,,425,,,,
411,Premium,,14,03-09-2022,26-06-2023,United States,48,Female,Tablet,1 Month,,425,,,,
412,Basic,,12,03-09-2022,26-06-2023,Canada,47,Male,Laptop,1 Month,,424,,,,
413,Standard,,13,24-08-2022,26-06-2023,United Kingdom,41,Female,Smartphone,1 Month,,426,,,,
414,Premium,,14,21-08-2022,27-06-2023,Australia,47,Female,Laptop,1 Month,,428,,,,
415,Basic,,13,23-08-2022,25-06-2023,Germany,39,Female,Smartphone,1 Month,,428,,,,
416,Premium,,10,02-09-2022,26-06-2023,France,28,Male,Tablet,1 Month,,426,,,,
417,Basic,,14,21-09-2022,29-06-2023,Brazil,31,Male,Smart TV,1 Month,,431,,,,
418,Standard,,14,21-10-2022,27-06-2023,Mexico,47,Female,Smart TV,1 Month,,432,,,,
419,Standard,,11,30-10-2022,27-06-2023,Spain,27,Female,Laptop,1 Month,,430,,,,
420,Basic,,10,02-11-2022,28-06-2023,Italy,28,Male,Laptop,1 Month,,430,,,,
421,Premium,,14,16-10-2022,28-06-2023,United States,33,Male,Tablet,1 Month,,435,,,,
422,Basic,,14,15-09-2022,29-06-2023,Canada,29,Female,Tablet,1 Month,,436,,,,
423,Standard,,15,12-09-2022,27-06-2023,United Kingdom,41,Male,Smartphone,1 Month,,438,,,,
424,Premium,,12,18-09-2022,29-06-2023,Australia,28,Female,Tablet,1 Month,,436,,,,
425,Basic,,13,04-10-2022,27-06-2023,Germany,38,Male,Tablet,1 Month,,438,,,,
426,Premium,,15,05-10-2022,30-06-2023,France,35,Male,Laptop,1 Month,,441,,,,
427,Basic,,11,06-11-2022,26-06-2023,Brazil,51,Male,Smart TV,1 Month,,438,,,,
428,Standard,,12,17-11-2022,28-06-2023,Mexico,45,Male,Smartphone,1 Month,,440,,,,
429,Standard,,14,18-11-2022,26-06-2023,Spain,51,Male,Laptop,1 Month,,443,,,,
430,Basic,,14,22-11-2022,30-06-2023,Italy,46,Female,Smart TV,1 Month,,444,,,,
431,Premium,,15,04-12-2022,28-06-2023,United States,28,Male,Smart TV,1 Month,,446,,,,
432,Basic,,12,19-11-2022,30-06-2023,Canada,46,Female,Smart TV,1 Month,,444,,,,
433,Standard,,11,06-11-2022,25-06-2023,United Kingdom,46,Female,Smartphone,1 Month,,444,,,,
434,Premium,,12,15-10-2022,29-06-2023,Australia,32,Female,Laptop,1 Month,,446,,,,
435,Basic,,11,17-10-2022,28-06-2023,Germany,39,Female,Smart TV,1 Month,,446,,,,
436,Premium,,11,19-10-2022,29-06-2023,France,41,Female,Smartphone,1 Month,,447,,,,
437,Basic,,13,23-10-2022,25-06-2023,Brazil,47,Male,Smart TV,1 Month,,450,,,,
438,Standard,,12,24-10-2022,28-06-2023,Mexico,35,Male,Smart TV,1 Month,,450,,,,
439,Standard,,12,23-10-2022,27-06-2023,Spain,37,Female,Smart TV,1 Month,,451,,,,
440,Basic,,11,10-10-2022,29-06-2023,Italy,47,Male,Tablet,1 Month,,451,,,,
441,Premium,,13,05-10-2022,28-06-2023,United States,48,Female,Laptop,1 Month,,454,,,,
442,Basic,,12,01-07-2022,27-06-2023,Canada,30,Female,Laptop,1 Month,,454,,,,
443,Standard,,10,01-07-2022,27-06-2023,United Kingdom,36,Male,Smart TV,1 Month,,453,,,,
444,Premium,,10,25-06-2022,28-06-2023,Australia,50,Female,Smartphone,1 Month,,454,,,,
445,Basic,,12,24-06-2022,28-06-2023,Germany,41,Male,Tablet,1 Month,,457,,,,
446,Basic,,14,28-06-2022,28-06-2023,France,46,Female,Smartphone,1 Month,,460,,,,
447,Basic,,15,11-08-2022,28-06-2023,Brazil,36,Female,Laptop,1 Month,,462,,,,
448,Standard,,14,12-08-2022,27-06-2023,Mexico,48,Male,Tablet,1 Month,,462,,,,
449,Premium,,10,07-08-2022,28-06-2023,Spain,37,Female,Laptop,1 Month,,459,,,,
450,Basic,,14,06-08-2022,27-06-2023,Italy,49,Male,Laptop,1 Month,,464,,,,
451,Basic,,12,18-07-2022,28-06-2023,United States,31,Female,Laptop,1 Month,,463,,,,
452,Premium,,12,16-06-2022,26-06-2023,Canada,42,Female,Laptop,1 Month,,464,,,,
453,Standard,,11,30-05-2022,28-06-2023,United Kingdom,45,Female,Tablet,1 Month,,464,,,,
454,Standard,,15,28-05-2022,28-06-2023,Australia,51,Female,Tablet,1 Month,,469,,,,
455,Basic,,11,31-05-2022,27-06-2023,Germany,31,Female,Smart TV,1 Month,,466,,,,
456,Premium,,14,04-06-2022,27-06-2023,France,41,Male,Tablet,1 Month,,470,,,,
457,Standard,,14,29-06-2022,28-06-2023,Brazil,40,Male,Smart TV,1 Month,,471,,,,
458,Basic,,10,24-07-2022,28-06-2023,Mexico,27,Male,Tablet,1 Month,,468,,,,
459,Standard,,10,19-07-2022,27-06-2023,Spain,46,Female,Tablet,1 Month,,469,,,,
460,Premium,,10,30-06-2022,28-06-2023,Italy,30,Female,Smart TV,1 Month,,470,,,,
461,Basic,,11,16-06-2022,27-06-2023,United States,37,Male,Smart TV,1 Month,,472,,,,
462,Premium,,15,10-06-2022,28-06-2023,Canada,45,Male,Smartphone,1 Month,,477,,,,
463,Standard,,11,01-06-2022,26-06-2023,United Kingdom,40,Male,Smart TV,1 Month,,474,,,,
464,Basic,,13,03-06-2022,28-06-2023,Australia,45,Male,Laptop,1 Month,,477,,,,
465,Standard,,11,05-06-2022,26-06-2023,Germany,34,Male,Laptop,1 Month,,476,,,,
466,Premium,,10,07-06-2022,27-06-2023,France,33,Male,Laptop,1 Month,,476,,,,
467,Basic,,10,22-06-2022,26-06-2023,Brazil,47,Female,Laptop,1 Month,,477,,,,
468,Standard,,11,28-06-2022,27-06-2023,Mexico,32,Male,Smart TV,1 Month,,479,,,,
469,Premium,,12,29-06-2022,29-06-2023,Spain,41,Female,Tablet,1 Month,,481,,,,
470,Basic,,15,03-07-2022,28-06-2023,Italy,31,Female,Tablet,1 Month,,485,,,,
471,Premium,,15,08-07-2022,27-06-2023,United States,43,Male,Tablet,1 Month,,486,,,,
472,Basic,,10,13-07-2022,27-06-2023,Canada,32,Female,Tablet,1 Month,,482,,,,
473,Standard,,10,27-07-2022,28-06-2023,United Kingdom,46,Female,Smartphone,1 Month,,483,,,,
474,Standard,,14,30-07-2022,28-06-2023,Australia,38,Male,Smartphone,1 Month,,488,,,,
475,Basic,,11,13-08-2022,26-06-2023,Germany,31,Female,Smart TV,1 Month,,486,,,,
476,Premium,,14,18-08-2022,26-06-2023,France,31,Female,Laptop,1 Month,,490,,,,
477,Basic,,10,24-08-2022,27-06-2023,Brazil,50,Male,Laptop,1 Month,,487,,,,
478,Standard,,10,08-09-2022,27-06-2023,Mexico,32,Male,Laptop,1 Month,,488,,,,
479,Premium,,13,04-09-2022,27-06-2023,Spain,38,Female,Smartphone,1 Month,,492,,,,
480,Basic,,15,04-09-2022,27-06-2023,Italy,37,Female,Laptop,1 Month,,495,,,,
481,Premium,,12,04-09-2022,26-06-2023,United States,36,Male,Smart TV,1 Month,,493,,,,
482,Basic,,11,27-08-2022,27-06-2023,Canada,30,Male,Smart TV,1 Month,,493,,,,
483,Standard,,14,25-08-2022,27-06-2023,United Kingdom,28,Male,Smart TV,1 Month,,497,,,,
484,Standard,,13,25-08-2022,28-06-2023,Australia,40,Male,Smartphone,1 Month,,497,,,,
485,Basic,,14,01-09-2022,28-06-2023,Germany,28,Female,Tablet,1 Month,,499,,,,
486,Premium,,15,13-09-2022,26-06-2023,France,37,Female,Laptop,1 Month,,501,,,,
487,Basic,,15,05-10-2022,29-06-2023,Brazil,30,Male,Smart TV,1 Month,,502,,,,
488,Standard,,11,08-10-2022,28-06-2023,Mexico,33,Female,Smart TV,1 Month,,499,,,,
489,Premium,,11,26-10-2022,28-06-2023,Spain,49,Male,Tablet,1 Month,,500,,,,
490,Basic,,12,18-10-2022,29-06-2023,Italy,36,Female,Smart TV,1 Month,,502,,,,
491,Premium,,12,07-10-2022,28-06-2023,United States,28,Female,Smartphone,1 Month,,503,,,,
492,Basic,,10,17-09-2022,30-06-2023,Canada,51,Male,Tablet,1 Month,,502,,,,
493,Standard,,11,18-09-2022,27-06-2023,United Kingdom,35,Female,Smartphone,1 Month,,504,,,,
494,Standard,,14,27-09-2022,29-06-2023,Australia,31,Male,Smart TV,1 Month,,508,,,,
495,Basic,,13,30-09-2022,27-06-2023,Germany,39,Male,Smartphone,1 Month,,508,,,,
496,Premium,,10,30-10-2022,30-06-2023,France,51,Female,Laptop,1 Month,,506,,,,
497,Basic,,11,09-11-2022,29-06-2023,Brazil,44,Male,Smartphone,1 Month,,508,,,,
498,Standard,,11,17-11-2022,28-06-2023,Mexico,41,Female,Smartphone,1 Month,,509,,,,
499,Premium,,10,18-11-2022,26-06-2023,Spain,28,Female,Laptop,1 Month,,509,,,,
500,Basic,,15,22-11-2022,30-06-2023,Italy,38,Male,Laptop,1 Month,,515,,,,
501,Premium,,14,22-11-2022,28-06-2023,Spain,43,Male,Smartphone,1 Month,,515,,,,
502,Basic,,13,21-11-2022,30-06-2023,Spain,38,Male,Smartphone,1 Month,,515,,,,
503,Standard,,14,10-11-2022,26-06-2023,United States,30,Male,Tablet,1 Month,,517,,,,
504,Standard,,12,21-10-2022,29-06-2023,Canada,32,Female,Laptop,1 Month,,516,,,,
505,Basic,,11,21-10-2022,28-06-2023,United States,35,Male,Smartphone,1 Month,,516,,,,
506,Premium,,14,23-10-2022,29-06-2023,United States,27,Male,Smart TV,1 Month,,520,,,,
507,Basic,,15,24-10-2022,26-06-2023,Canada,49,Female,Tablet,1 Month,,522,,,,
508,Standard,,12,23-10-2022,28-06-2023,United Kingdom,42,Female,Tablet,1 Month,,520,,,,
509,Premium,,10,21-10-2022,28-06-2023,Australia,40,Male,Smartphone,1 Month,,519,,,,
510,Basic,,15,06-10-2022,29-06-2023,Germany,43,Female,Tablet,1 Month,,525,,,,
511,Premium,,11,26-07-2022,28-06-2023,France,44,Female,Smart TV,1 Month,,522,,,,
512,Basic,,15,13-07-2022,28-06-2023,Brazil,32,Male,Tablet,1 Month,,527,,,,
513,Standard,,10,06-07-2022,28-06-2023,Mexico,50,Male,Tablet,1 Month,,523,,,,
514,Standard,,14,07-07-2022,28-06-2023,Spain,35,Male,Tablet,1 Month,,528,,,,
515,Basic,,15,01-07-2022,29-06-2023,Italy,44,Female,Laptop,1 Month,,530,,,,
516,Premium,,14,31-07-2022,28-06-2023,Spain,42,Female,Smart TV,1 Month,,530,,,,
517,Basic,,12,06-08-2022,28-06-2023,Spain,34,Female,Smart TV,1 Month,,529,,,,
518,Standard,,15,07-08-2022,27-06-2023,United States,37,Female,Tablet,1 Month,,533,,,,
519,Premium,,10,06-08-2022,28-06-2023,Canada,43,Male,Smartphone,1 Month,,529,,,,
520,Basic,,13,03-08-2022,28-06-2023,United States,32,Male,Smart TV,1 Month,,533,,,,
521,Basic,,15,18-06-2022,28-06-2023,United States,33,Female,Smart TV,1 Month,,536,,,,
522,Basic,,14,17-06-2022,27-06-2023,Canada,32,Female,Tablet,1 Month,,536,,,,
523,Standard,,13,07-06-2022,29-06-2023,United Kingdom,41,Male,Smartphone,1 Month,,536,,,,
524,Premium,,15,06-06-2022,28-06-2023,Australia,31,Male,Tablet,1 Month,,539,,,,
525,Basic,,14,04-06-2022,27-06-2023,Germany,44,Male,Tablet,1 Month,,539,,,,
526,Basic,,11,20-06-2022,28-06-2023,France,49,Male,Laptop,1 Month,,537,,,,
527,Premium,,10,10-07-2022,28-06-2023,Brazil,48,Female,Tablet,1 Month,,537,,,,
528,Standard,,13,13-07-2022,29-06-2023,Mexico,42,Female,Smartphone,1 Month,,541,,,,
529,Standard,,11,07-07-2022,27-06-2023,Spain,50,Female,Laptop,1 Month,,540,,,,
530,Basic,,14,22-06-2022,28-06-2023,Italy,49,Female,Smart TV,1 Month,,544,,,,
531,Premium,,14,15-06-2022,27-06-2023,Spain,30,Female,Laptop,1 Month,,545,,,,
532,Standard,,11,03-06-2022,28-06-2023,Spain,38,Male,Laptop,1 Month,,543,,,,
533,Basic,,14,04-06-2022,27-06-2023,United States,38,Male,Smartphone,1 Month,,547,,,,
534,Standard,,11,05-06-2022,28-06-2023,Canada,39,Female,Smart TV,1 Month,,545,,,,
535,Premium,,15,07-06-2022,29-06-2023,United States,42,Female,Laptop,1 Month,,550,,,,
536,Basic,,10,14-06-2022,29-06-2023,United States,28,Male,Smart TV,1 Month,,546,,,,
537,Premium,,10,17-06-2022,27-06-2023,Canada,38,Male,Smartphone,1 Month,,547,,,,
538,Standard,,14,19-06-2022,28-06-2023,United Kingdom,40,Female,Tablet,1 Month,,552,,,,
539,Basic,,12,02-07-2022,29-06-2023,Australia,30,Female,Tablet,1 Month,,551,,,,
540,Standard,,10,03-07-2022,29-06-2023,Germany,40,Male,Smartphone,1 Month,,550,,,,
541,Premium,,10,13-07-2022,27-06-2023,France,31,Male,Smart TV,1 Month,,551,,,,
542,Basic,,14,26-07-2022,27-06-2023,Brazil,41,Male,Smartphone,1 Month,,556,,,,
543,Standard,,11,27-07-2022,28-06-2023,Mexico,37,Male,Smartphone,1 Month,,554,,,,
544,Premium,,14,08-08-2022,28-06-2023,Spain,49,Male,Tablet,1 Month,,558,,,,
545,Basic,,14,17-08-2022,27-06-2023,Italy,29,Male,Smart TV,1 Month,,559,,,,
546,Premium,,10,20-08-2022,26-06-2023,Spain,31,Male,Smart TV,1 Month,,556,,,,
547,Basic,,10,05-09-2022,27-06-2023,Spain,39,Male,Tablet,1 Month,,557,,,,
548,Standard,,12,05-09-2022,27-06-2023,United States,51,Female,Smartphone,1 Month,,560,,,,
549,Standard,,10,05-09-2022,27-06-2023,Canada,38,Female,Smartphone,1 Month,,559,,,,
