User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,concatenate,textjoin,textjoin copy,textsplit,search,left,right,mid,length
163,Basic,11,05-04-2022,26-06-2023,United Kingdom,29,Male,Laptop,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,L,m,Lap,14
164,Basic,11,11-03-2022,26-06-2023,Australia,42,Female,Tablet,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,T,a,Tab,9
165,Basic,14,25-05-2022,25-06-2023,Germany,49,Male,Tablet,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,T,y,Tab,7
166,Basic,13,16-04-2022,26-06-2023,France,42,Male,Laptop,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,L,e,Lap,6
167,Basic,13,07-04-2022,24-06-2023,Brazil,29,Male,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
168,Basic,10,11-12-2022,28-06-2023,Mexico,29,Male,Tablet,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,T,o,Tab,6
169,Basic,12,20-01-2023,26-06-2023,Spain,49,Male,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
170,Basic,14,12-01-2023,25-06-2023,Italy,32,Male,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
171,Basic,11,29-04-2022,24-06-2023,United States,35,Female,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
172,Basic,12,27-04-2022,26-06-2023,Canada,39,Female,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
173,Basic,15,03-06-2022,25-06-2023,United Kingdom,40,Male,Smartphone,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
174,Basic,14,23-04-2022,25-06-2023,Australia,39,Female,Tablet,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,T,a,Tab,9
175,Basic,10,22-04-2022,26-06-2023,Germany,47,Female,Laptop,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,L,y,Lap,7
176,Basic,13,12-04-2022,25-06-2023,France,37,Female,Smart TV,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
177,Basic,15,23-05-2022,26-06-2023,Brazil,27,Female,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
178,Basic,13,19-10-2022,26-06-2023,Mexico,49,Female,Laptop,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,L,o,Lap,6
179,Basic,10,03-12-2022,26-06-2023,Spain,30,Female,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
180,Basic,14,26-09-2022,25-06-2023,Italy,36,Male,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
181,Basic,15,16-06-2022,27-06-2023,United States,33,Male,Smartphone,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
182,Basic,13,16-05-2022,25-06-2023,Canada,30,Female,Laptop,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,L,a,Lap,6
183,Basic,15,26-05-2022,26-06-2023,United Kingdom,36,Female,Tablet,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,T,m,Tab,14
184,Basic,13,26-04-2022,25-06-2023,Australia,28,Female,Laptop,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,L,a,Lap,9
185,Basic,11,12-05-2022,25-06-2023,Germany,47,Female,Tablet,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,T,y,Tab,7
186,Basic,12,01-03-2022,25-06-2023,France,33,Female,Smart TV,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
187,Basic,13,10-07-2022,24-06-2023,Brazil,49,Female,Laptop,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,L,l,Lap,6
188,Basic,15,16-07-2022,27-06-2023,Mexico,44,Female,Smart TV,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
189,Basic,13,02-09-2022,26-06-2023,Spain,47,Male,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
190,Basic,11,18-09-2022,26-06-2023,Italy,37,Female,Tablet,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,T,y,Tab,5
191,Basic,10,08-07-2022,25-06-2023,United States,46,Male,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
192,Basic,14,26-06-2022,27-06-2023,Canada,50,Female,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
193,Basic,11,05-08-2022,25-06-2023,United Kingdom,50,Male,Laptop,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,L,m,Lap,14
194,Basic,14,19-08-2022,27-06-2023,Australia,37,Male,Laptop,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,L,a,Lap,9
195,Basic,11,26-08-2022,24-06-2023,Germany,50,Female,Smartphone,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
196,Basic,13,09-06-2022,24-06-2023,France,45,Female,Smart TV,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
197,Basic,14,27-09-2022,23-06-2023,Brazil,45,Male,Tablet,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,T,l,Tab,6
198,Basic,10,18-10-2022,27-06-2023,Mexico,49,Female,Laptop,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,L,o,Lap,6
199,Basic,14,31-10-2022,25-06-2023,Spain,39,Female,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
200,Basic,11,13-10-2022,25-06-2023,Italy,45,Female,Tablet,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,T,y,Tab,5
201,Basic,11,04-07-2022,27-06-2023,United States,49,Female,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
202,Basic,12,26-06-2022,27-06-2023,Canada,31,Female,Tablet,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,T,a,Tab,6
203,Basic,13,31-07-2022,24-06-2023,United Kingdom,42,Female,Smart TV,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
204,Basic,12,27-07-2022,24-06-2023,Australia,37,Male,Smartphone,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
205,Basic,12,30-07-2022,25-06-2023,Germany,30,Male,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
206,Basic,11,06-08-2022,25-06-2023,France,40,Male,Smartphone,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
207,Basic,15,16-09-2022,24-06-2023,Brazil,45,Female,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
208,Basic,15,05-01-2023,23-06-2023,Mexico,36,Female,Tablet,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,T,o,Tab,6
209,Basic,11,10-12-2022,24-06-2023,Spain,41,Male,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
210,Basic,14,22-11-2022,26-06-2023,Italy,49,Female,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
211,Basic,15,15-11-2022,27-06-2023,United States,40,Male,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
212,Basic,11,28-10-2022,26-06-2023,Canada,36,Male,Smart TV,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
213,Basic,12,08-09-2022,24-06-2023,United Kingdom,49,Female,Smart TV,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
214,Basic,13,30-06-2022,28-06-2023,Australia,43,Female,Laptop,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,L,a,Lap,9
215,Basic,13,02-09-2022,27-06-2023,Germany,50,Female,Smartphone,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
216,Basic,14,08-10-2022,24-06-2023,France,51,Female,Smart TV,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
217,Basic,15,13-11-2022,25-06-2023,Brazil,44,Male,Smart TV,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
218,Basic,12,15-11-2022,28-06-2023,Mexico,27,Male,Tablet,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,T,o,Tab,6
219,Basic,12,16-11-2022,25-06-2023,Spain,46,Female,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
220,Basic,12,26-11-2022,27-06-2023,Italy,29,Male,Tablet,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,T,y,Tab,5
221,Basic,12,26-11-2022,25-06-2023,United States,47,Male,Smartphone,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
222,Basic,10,12-12-2022,26-06-2023,Canada,48,Female,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
223,Basic,12,08-01-2023,25-06-2023,United Kingdom,34,Female,Smartphone,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
224,Basic,15,27-11-2022,29-06-2023,Australia,40,Female,Smartphone,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
225,Basic,14,11-10-2022,27-06-2023,Germany,48,Female,Smartphone,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
226,Basic,10,27-09-2022,26-06-2023,France,35,Male,Smartphone,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
227,Basic,12,30-09-2022,24-06-2023,Brazil,51,Female,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
228,Basic,10,04-11-2022,27-06-2023,Mexico,39,Male,Smart TV,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
229,Basic,13,04-11-2022,27-06-2023,Spain,29,Male,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
230,Basic,12,30-10-2022,26-06-2023,Italy,51,Male,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
231,Basic,11,29-10-2022,24-06-2023,United States,43,Male,Smartphone,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
232,Basic,11,30-08-2022,27-06-2023,Canada,28,Male,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
233,Basic,15,07-07-2022,26-06-2023,United Kingdom,50,Female,Smart TV,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
234,Basic,14,26-05-2022,27-06-2023,Australia,44,Female,Laptop,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,L,a,Lap,9
235,Basic,11,17-05-2022,25-06-2023,Germany,50,Male,Laptop,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,L,y,Lap,7
236,Basic,11,08-05-2022,26-06-2023,France,39,Female,Smartphone,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
237,Basic,13,07-07-2022,25-06-2023,Brazil,46,Female,Tablet,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,T,l,Tab,6
238,Basic,15,17-07-2022,28-06-2023,Mexico,48,Male,Smartphone,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
239,Basic,15,23-12-2022,26-06-2023,Spain,38,Male,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
240,Basic,13,27-06-2022,26-06-2023,Italy,38,Male,Smartphone,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
241,Basic,13,31-05-2022,27-06-2023,United States,47,Male,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
242,Basic,12,02-06-2022,26-06-2023,Canada,37,Male,Laptop,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,L,a,Lap,6
243,Basic,11,25-05-2022,27-06-2023,United Kingdom,33,Male,Laptop,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,L,m,Lap,14
244,Basic,15,26-04-2022,26-06-2023,Australia,28,Male,Smartphone,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
245,Basic,13,20-04-2022,26-06-2023,Germany,47,Male,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
246,Basic,11,03-05-2022,25-06-2023,France,38,Female,Smartphone,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
247,Basic,12,07-07-2022,27-06-2023,Brazil,27,Male,Smart TV,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
248,Basic,13,15-09-2022,26-06-2023,Mexico,34,Male,Smartphone,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
249,Basic,14,16-09-2022,27-06-2023,Spain,42,Female,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
250,Basic,14,09-08-2022,26-06-2023,Italy,28,Male,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
251,Basic,15,25-06-2022,27-06-2023,United States,30,Male,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
252,Basic,11,30-05-2022,26-06-2023,Canada,38,Female,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
253,Basic,15,21-05-2022,25-06-2023,United Kingdom,45,Female,Tablet,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,T,m,Tab,14
254,Basic,12,20-05-2022,27-06-2023,Australia,48,Female,Smart TV,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
255,Basic,13,20-05-2022,26-06-2023,Germany,46,Female,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
256,Basic,12,30-05-2022,26-06-2023,France,34,Male,Tablet,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,T,e,Tab,6
257,Basic,13,17-06-2022,25-06-2023,Brazil,46,Male,Laptop,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,L,l,Lap,6
258,Basic,11,16-07-2022,28-06-2023,Mexico,41,Female,Smartphone,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
259,Basic,15,05-08-2022,26-06-2023,Spain,28,Male,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
260,Basic,10,17-07-2022,26-06-2023,Italy,27,Female,Smartphone,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
261,Basic,13,04-07-2022,25-06-2023,United States,27,Female,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
262,Basic,12,13-07-2022,26-06-2023,Canada,28,Female,Tablet,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,T,a,Tab,6
263,Basic,15,25-07-2022,24-06-2023,United Kingdom,46,Male,Smartphone,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
264,Basic,10,09-08-2022,27-06-2023,Australia,51,Male,Smartphone,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
265,Basic,11,05-08-2022,25-06-2023,Germany,32,Female,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
266,Basic,10,17-08-2022,26-06-2023,France,44,Male,Tablet,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,T,e,Tab,6
267,Basic,11,08-09-2022,27-06-2023,Brazil,44,Female,Laptop,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,L,l,Lap,6
268,Basic,13,16-10-2022,28-06-2023,Mexico,34,Female,Smart TV,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
269,Basic,13,15-10-2022,25-06-2023,Spain,29,Female,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
270,Basic,12,04-09-2022,25-06-2023,Italy,47,Male,Smart TV,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
271,Basic,14,20-08-2022,26-06-2023,United States,41,Male,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
272,Basic,10,10-08-2022,26-06-2023,Canada,36,Female,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
273,Basic,12,02-08-2022,25-06-2023,United Kingdom,28,Female,Laptop,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,L,m,Lap,14
274,Basic,10,01-08-2022,24-06-2023,Australia,27,Female,Tablet,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,T,a,Tab,9
275,Basic,15,06-08-2022,25-06-2023,Germany,34,Female,Laptop,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,L,y,Lap,7
276,Basic,14,09-08-2022,25-06-2023,France,34,Female,Smart TV,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
277,Basic,13,12-09-2022,26-06-2023,Brazil,37,Female,Tablet,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,T,l,Tab,6
278,Basic,14,27-09-2022,26-06-2023,Mexico,34,Female,Laptop,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,L,o,Lap,6
279,Basic,15,12-11-2022,24-06-2023,Spain,50,Female,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
280,Basic,12,13-11-2022,27-06-2023,Italy,34,Female,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
281,Basic,12,02-11-2022,28-06-2023,United States,33,Female,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
282,Basic,11,30-10-2022,25-06-2023,Canada,33,Male,Smart TV,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
283,Basic,15,30-06-2022,26-06-2023,United Kingdom,46,Male,Smartphone,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
284,Basic,14,04-08-2022,28-06-2023,Australia,39,Female,Smartphone,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
285,Basic,10,01-09-2022,27-06-2023,Germany,42,Female,Laptop,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,L,y,Lap,7
286,Basic,14,14-10-2022,27-06-2023,France,50,Female,Laptop,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,L,e,Lap,6
287,Basic,10,16-10-2022,26-06-2023,Brazil,43,Male,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
288,Basic,14,20-10-2022,28-06-2023,Mexico,51,Male,Smart TV,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
289,Basic,15,20-11-2022,25-06-2023,Spain,34,Female,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
290,Basic,12,25-11-2022,30-06-2023,Italy,48,Male,Smartphone,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
291,Basic,13,04-12-2022,27-06-2023,United States,29,Female,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
292,Basic,11,12-12-2022,27-06-2023,Canada,43,Female,Laptop,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,L,a,Lap,6
293,Basic,14,09-12-2022,25-06-2023,United Kingdom,39,Female,Laptop,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,L,m,Lap,14
294,Basic,10,15-10-2022,29-06-2023,Australia,50,Male,Laptop,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,L,a,Lap,9
295,Basic,14,03-10-2022,27-06-2023,Germany,45,Male,Laptop,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,L,y,Lap,7
296,Basic,12,01-10-2022,27-06-2023,France,48,Female,Tablet,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,T,e,Tab,6
297,Basic,13,02-11-2022,24-06-2023,Brazil,40,Male,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
298,Basic,14,03-11-2022,27-06-2023,Mexico,41,Male,Tablet,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,T,o,Tab,6
299,Basic,10,30-10-2022,27-06-2023,Spain,27,Male,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
300,Basic,11,30-10-2022,28-06-2023,Italy,36,Male,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
301,Basic,10,27-09-2022,24-06-2023,United States,36,Female,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
302,Basic,11,14-09-2022,27-06-2023,Canada,44,Male,Tablet,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,T,a,Tab,6
303,Basic,12,11-06-2022,26-06-2023,United Kingdom,45,Male,Tablet,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,T,m,Tab,14
304,Basic,12,11-06-2022,29-06-2023,Australia,33,Female,Smartphone,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
305,Basic,13,24-05-2022,26-06-2023,Germany,47,Male,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
306,Basic,13,06-07-2022,27-06-2023,France,45,Male,Tablet,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,T,e,Tab,6
307,Basic,11,08-07-2022,28-06-2023,Brazil,29,Female,Smart TV,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
308,Basic,13,27-10-2022,27-06-2023,Mexico,31,Male,Smart TV,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
